symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
BP,BP p.l.c.,31.605,-0.1106,-0.035,31.58,31.93,40.4,27.82,82700066029.0,30.0676,33.18805,NYSE,4511009.0,10043035.0,31.88,31.64,1.03,30.68,2025-02-11T07:00:00.000+0000,2616676666.0,1738778048
AON,Aon plc,381.578,1.091,4.118,378.135,381.94,395.33,268.06,82522347748.0,367.7722,334.6006,NYSE,254845.0,1069881.0,380.0,377.46,12.57,30.36,2025-04-24T10:00:00.000+0000,216266000.0,1738778045
ABNB,"Airbnb, Inc.",129.54,-0.9179,-1.2,128.1,130.34,170.1,110.38,82124684950.0,133.6187,136.92097,NASDAQ,1491670.0,4791108.0,130.27,130.74,2.9,44.67,2025-02-13T21:00:00.000+0000,633971630.0,1738778045
SNPS,"Synopsys, Inc.",528.72,0.9239,4.84,515.79,529.64,629.38,457.52,81728480160.0,519.3944,537.1091,NASDAQ,236928.0,1116240.0,524.57,523.88,9.33,56.67,2025-02-26T21:00:00.000+0000,154578000.0,1738778052
CTAS,Cintas Corporation,201.465,0.4262,0.855,198.97,202.17,228.12,150.7,81299991960.0,203.0694,193.23036,NASDAQ,713751.0,1912372.0,201.3,200.61,4.15,48.55,2025-03-25T12:30:00.000+0000,403544000.0,1738778053
CI,Cigna Corporation,291.96,0.1716,0.5,288.86,293.83,370.83,262.03,81209549880.0,297.254,329.5625,NYSE,583894.0,2053703.0,290.64,291.46,12.07,24.19,2025-04-30T12:30:00.000+0000,278153000.0,1738778014
MAR,"Marriott International, Inc.",291.44,0.2373,0.69,288.08,292.32,295.45,204.55,80989135920.0,283.3788,252.30095,NASDAQ,333056.0,1292949.0,291.21,290.75,9.54,30.55,2025-02-11T12:00:00.000+0000,277893000.0,1738778027
TT,Trane Technologies plc,359.225,1.0507,3.735,354.36,359.88,422.0,265.37,80834246400.0,391.0742,360.2352,NYSE,535503.0,1300528.0,359.88,355.49,11.2,32.07,2025-04-29T04:00:00.000+0000,225024000.0,1738778052
DASH,"DoorDash, Inc.",194.38,-0.0977,-0.19,190.914,194.6594,194.6594,99.32,80744723853.0,175.7602,139.7513,NASDAQ,873881.0,2707361.0,193.1,194.57,-0.45,-431.96,2025-02-11T21:00:00.000+0000,415396254.0,1738778045
MSI,"Motorola Solutions, Inc.",478.5359,1.5181,7.1559,471.5,478.8204,507.82,314.84,79973398144.0,474.1458,426.8248,NYSE,141277.0,848815.0,475.47,471.38,9.14,52.36,2025-02-13T21:00:00.000+0000,167121000.0,1738778041
FTNT,"Fortinet, Inc.",103.915,1.1043,1.135,101.86,103.93,103.93,54.57,79645963495.0,96.302,75.98865,NASDAQ,1796969.0,4712652.0,103.138,102.78,1.99,52.22,2025-02-06T21:00:00.000+0000,766453000.0,1738778046
ZTS,Zoetis Inc.,175.16,1.6953,2.92,172.28,175.22,200.53,144.8,79026061400.0,170.453,176.49956,NYSE,828255.0,2647137.0,172.55,172.24,5.31,32.99,2025-02-13T13:30:00.000+0000,451165000.0,1738778049
PYPL,"PayPal Holdings, Inc.",78.695,1.248,0.97,77.67,79.5,93.66,55.77,78894885300.0,87.9641,73.72455,NASDAQ,12782223.0,8454854.0,78.17,77.725,3.63,21.68,2025-04-28T15:30:00.000+0000,1002540000.0,1738778048
AJG,Arthur J. Gallagher & Co.,314.66,0.7847,2.45,311.62,314.66,316.72,230.08,78603011980.0,292.3926,277.5902,NYSE,473980.0,2021027.0,314.6,312.21,6.56,47.97,2025-04-23T10:59:00.000+0000,249803000.0,1738778041
CMG,"Chipotle Mexican Grill, Inc.",57.655,-2.3128,-1.365,55.69,58.29,69.2614,47.98,78560126450.0,60.4662,59.125027,NYSE,15361862.0,8731155.0,56.02,59.02,1.09,52.89,2025-04-22T10:00:00.000+0000,1362590000.0,1738778042
PNC,"The PNC Financial Services Group, Inc.",197.95,-0.5176,-1.03,197.485,200.57,216.26,139.69,78388200000.0,200.4268,179.23254,NYSE,561492.0,2117862.0,200.18,198.98,13.75,14.4,2025-04-15T04:00:00.000+0000,396000000.0,1738778014
ORLY,"O'Reilly Automotive, Inc.",1343.0,0.6603,8.81,1335.43,1347.12,1347.12,947.49,77532330100.0,1234.7625,1130.1786,NASDAQ,148318.0,339630.0,1341.4,1334.19,40.96,32.79,2025-02-05T21:00:00.000+0000,57730700.0,1738778034
GSK,GSK plc,37.74,8.3238,2.9,37.03,37.745,45.93,31.72,77015074500.0,34.067,38.9677,NYSE,6260907.0,5090610.0,37.06,34.84,1.51,24.99,2025-02-05T05:00:00.000+0000,2040675000.0,1738778045
MCK,McKesson Corporation,606.005,0.445,2.685,603.83,612.41,637.51,464.42,76926274700.0,593.3982,562.9103,NYSE,400555.0,796642.0,610.72,603.32,19.31,31.38,2025-02-05T21:00:00.000+0000,126940000.0,1738777988
REGN,"Regeneron Pharmaceuticals, Inc.",711.075,2.0121,14.025,703.56,729.04,1211.2,663.43,76847297400.0,721.6196,947.15405,NASDAQ,591788.0,866861.0,708.8,697.05,42.24,16.83,2025-02-04T05:00:00.000+0000,108072000.0,1738778003
COF,Capital One Financial Corporation,201.33,0.6046,1.21,198.9,202.24,208.63,128.23,76753035900.0,187.3436,156.82475,NYSE,824649.0,3153620.0,201.82,200.12,11.57,17.4,2025-04-23T20:05:00.000+0000,381230000.0,1738778039
TRI,Thomson Reuters Corporation,170.115,1.2228,2.055,167.88,170.48,176.03,148.71,76537630455.0,163.416,165.4838,NYSE,96571.0,282150.0,168.96,168.06,4.89,34.79,2025-02-06T13:30:00.000+0000,449917000.0,1738777843
MDLZ,"Mondelez International, Inc.",56.5,0.6771,0.38,53.95,57.225,76.06,53.95,75551235000.0,60.3676,67.2669,NASDAQ,10821688.0,9409398.0,54.01,56.12,2.76,20.47,2025-04-28T20:05:00.000+0000,1337190000.0,1738778048
APD,"Air Products and Chemicals, Inc.",335.4,-0.0804,-0.27,330.6,336.07,339.1,213.07,74587593600.0,312.9616,286.408,NYSE,649939.0,1469367.0,333.9,335.67,17.12,19.59,2025-02-06T13:30:00.000+0000,222384000.0,1738778026
ITW,Illinois Tool Works Inc.,252.48,-0.8638,-2.2,244.6922,253.57,279.13,232.77,74557344000.0,262.8326,252.65205,NYSE,1080924.0,881788.0,248.0,254.68,11.56,21.84,2025-02-05T05:00:00.000+0000,295300000.0,1738778022
ATVI,"Activision Blizzard, Inc.",94.42,-0.0529,-0.05,94.305,94.54,94.57,70.94,74289468671.0,92.3192,83.57145,NASDAQ,7127746.0,9578042.0,94.48,94.47,2.73,34.586080586080584,2023-11-06T00:00:00.000+0000,786798016.0,1697140801
USB,U.S. Bancorp,47.49,0.0843,0.04,47.43,48.195,53.98,37.81,74085824700.0,49.8026,45.1562,NYSE,4433618.0,8308818.0,47.82,47.45,3.79,12.53,2025-04-16T04:00:00.000+0000,1560030000.0,1738778043
SCCO,Southern Copper Corporation,93.08,-0.193,-0.18,91.86,93.13,128.37404,76.57537,73571455880.0,96.7676,105.80136,NYSE,446324.0,932096.0,92.5,93.26,3.83,24.3,2025-02-07T05:00:00.000+0000,790411000.0,1738778016
DELL,Dell Technologies Inc.,104.8,3.0786,3.13,101.21,105.18,179.7,80.49,73537767105.0,118.6536,123.93705,NYSE,4173928.0,8189425.0,102.58,101.67,5.73,18.29,2025-02-27T10:59:00.000+0000,701696251.0,1738778055
WDAY,"Workday, Inc.",273.8,5.4172,14.07,262.14,274.95,311.28,199.81,72830803012.0,261.6674,243.8996,NASDAQ,2973608.0,3488894.0,273.18,259.73,6.08,45.03,2025-02-26T00:00:00.000+0000,266000011.0,1738778042
CP,Canadian Pacific Railway Limited,77.945,1.0698,0.825,77.0,77.95,91.58,70.89,72749576025.0,75.4362,79.43605,NYSE,983789.0,3415979.0,77.0,77.12,2.83,27.54,2025-04-22T13:00:00.000+0000,933345000.0,1738778053
TDG,TransDigm Group Incorporated,1286.75,-1.599,-20.91,1276.475,1314.305,1451.32,1100.86,72109470000.0,1287.9276,1306.4105,NYSE,131643.0,299838.0,1313.56,1307.66,24.71,52.07,2025-05-06T04:00:00.000+0000,56040000.0,1738777335
EPD,Enterprise Products Partners L.P.,33.24,0.7578,0.25,32.87,33.4499,34.63,26.12,72050026800.0,32.512,29.92285,NYSE,2046985.0,4419877.0,32.94,32.99,2.65,12.54,2025-04-28T12:30:00.000+0000,2167570000.0,1738778029
BMO,Bank of Montreal,98.6,1.066,1.04,97.74,98.61,104.63,76.98,71944969000.0,97.7692,90.77645,NYSE,100191.0,663857.0,97.74,97.56,6.57,15.01,2025-02-25T13:30:00.000+0000,729665000.0,1738778014
ET,Energy Transfer LP,21.01,1.1555,0.24,20.74,21.06,21.45,13.79,71936559200.0,19.5256,16.94915,NYSE,7034306.0,17402159.0,20.75,20.77,1.36,15.45,2025-02-11T21:00:00.000+0000,3423920000.0,1738778042
EOG,"EOG Resources, Inc.",127.66,-0.359,-0.46,126.895,128.76,139.67,109.06,71802367000.0,128.9304,127.20675,NYSE,721925.0,3152957.0,127.8,128.12,12.39,10.3,2025-02-27T21:00:00.000+0000,562450000.0,1738778002
RCL,Royal Caribbean Cruises Ltd.,266.1675,0.9778,2.5775,261.89,267.4,277.08,113.1,71565786563.0,240.9692,185.2542,NYSE,549983.0,2090172.0,263.5,263.59,10.99,24.22,2025-04-23T12:30:00.000+0000,268875000.0,1738778050
GD,General Dynamics Corporation,258.615,0.4603,1.185,256.83,258.925,316.9,247.01,71111107935.0,267.8784,288.6573,NYSE,381874.0,1627940.0,258.71,257.43,13.67,18.92,2025-04-22T12:30:00.000+0000,274969000.0,1738778046
EMR,Emerson Electric Co.,124.63,-2.3964,-3.06,122.37,127.05,134.85,96.62,70980648530.0,127.4722,114.42355,NYSE,2194582.0,3085298.0,127.03,127.69,2.82,44.2,2025-02-05T05:00:00.000+0000,569531000.0,1738778047
BDX,"Becton, Dickinson and Company",244.29,0.7714,1.87,242.5844,244.76,251.99,218.75,70846054320.0,230.4202,233.7342,NYSE,684383.0,2070464.0,243.7,242.42,5.87,41.62,2025-02-06T13:30:00.000+0000,290008000.0,1738778044
ECL,Ecolab Inc.,250.18,0.5385,1.34,248.115,250.48,262.61,200.5,70841465157.0,242.3022,242.3285,NYSE,295840.0,1116566.0,250.06,248.84,7.14,35.04,2025-02-11T13:30:00.000+0000,283161984.0,1738778036
SE,Sea Limited,122.92,-0.1868,-0.23,120.26,123.9662,126.12,41.6,70597874521.0,113.593,87.26715,NYSE,782651.0,3744745.0,123.15,123.15,0.15,819.47,2025-03-03T13:30:00.000+0000,574340014.0,1738778017
COIN,"Coinbase Global, Inc.",281.74,0.4815,1.35,277.99,285.76,349.75,114.51,70533623650.0,290.695,232.4501,NASDAQ,2857977.0,12541113.0,283.93,280.39,5.89,47.83,2025-02-14T00:00:00.000+0000,250350052.0,1738778045
CL,Colgate-Palmolive Company,86.3,-0.2312,-0.2,85.8,86.77,109.3,82.68,70508049300.0,91.498,96.25175,NYSE,1398625.0,4818574.0,86.63,86.5,3.49,24.73,2025-04-24T12:30:00.000+0000,817011000.0,1738778042
